tox_cas_edf_id,tox_chemical_name,tox_category,tox_cancer,tox_cardiovascular_blood,tox_developmental,tox_endocrine,tox_gastrointestinal_liver,tox_immunotoxicity,tox_kidney,tox_musculoskeletal,tox_neurotoxicity,tox_reproductive,tox_respiratory,tox_skin_sense
15468-32-3,TRIDYMITE,suspected,True,False,False,False,False,False,False,False,False,False,True,False
15475-56-6,METHOTREXATE SODIUM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
15489-16-4,STIBOPHEN,suspected,False,True,False,False,False,False,False,False,False,False,False,False
15510-73-3,CM-242,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15541-45-4,BROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15541-45-4,BROMATE,suspected,False,False,False,False,False,False,True,False,False,False,False,False
1558-25-4,TRICHLORO(CHLOROMETHYL)SILANE,suspected,False,True,False,False,False,False,False,False,True,False,True,False
15585-10-1,EU-154,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1559-35-9,ethylene glycol 2-ethylhexyl ether,suspected,False,False,False,False,False,False,False,False,True,False,False,False
15594-54-4,TH-229,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15594-54-4(+D),TH-229+D,recognized,True,False,False,False,False,False,False,False,False,False,False,False
156-10-5,P-NITROSODIPHENYLAMINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
156-10-5,P-NITROSODIPHENYLAMINE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
156-43-4,1-AMINO-4-ETHOXYBENZENE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
156-51-4,PHENELZINE SULPHATE,suspected,True,True,False,False,True,False,False,False,True,False,False,False
156-59-2,"CIS-1,2-DICHLOROETHYLENE",suspected,False,True,False,False,False,False,False,False,True,False,False,False
156-60-5,"1,2-TRANS-DICHLOROETHYLENE",suspected,False,True,False,False,True,False,False,False,True,False,True,False
156-62-7,CALCIUM CYANAMIDE,suspected,False,True,False,False,True,True,False,False,False,False,True,True
15621-76-8,CM-245,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15623-45-7,RA-223,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15623-47-9,"THORIUM, ISOTOPE OF MASS 227",recognized,True,False,False,False,False,False,False,False,False,False,False,False
15625-89-5,"1,3-PROPANEDIOL, 2-ETHYL-2-(HYDROXYMETHYL)-, TRIACRYLATE",suspected,False,False,False,False,False,True,False,False,False,False,False,True
1563-66-2,CARBOFURAN,suspected,False,False,False,False,True,True,False,False,True,True,False,True
15630-89-4,sodium percarbonate,suspected,False,False,False,False,False,False,False,False,True,False,True,False
15646-96-5,"2,4,4-TRIMETHYLHEXAMETHYLENE DIISOCYANATE",suspected,False,False,False,False,False,True,False,False,False,False,True,False
15647-08-2,"Phosphorous acid, 2-ethylhexyl diphenyl ester",suspected,False,False,False,False,False,False,False,False,True,False,False,False
15662-33-6,RYANODINE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
15663-27-1,CISPLATIN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15663-27-1,CISPLATIN,suspected,False,False,False,False,True,False,True,False,False,False,False,False
15687-53-3,U-240,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1569-69-3,CICLOHEXILMERCAPTANO,suspected,False,False,False,False,False,False,False,False,False,False,True,False
15690-69-4,PD-100,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15690-73-0,TL-209,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15690-84-3,NP-240,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15690-84-3(m),NP-240M,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15699-18-0,NICKEL AMMONIUM SULFATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15700-10-4,XE-123,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15700-36-4,NP-236,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15700-36-4(a),NP-236A,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15700-36-4(b),NP-236B,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15706-36-2,PT-191,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15706-37-3,PU-243,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15706-52-2,PO-215,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15715-08-9,I-123,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15715-94-3,SM-151,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15720-57-7,TL-202,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15726-30-4,CS-135,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15735-67-8,POLONIUM 214,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15735-70-3,PT-193,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15735-70-3(m),PT-193M,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15735-74-7,PT-197,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15735-74-7(m),PT-197M,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15741-13-6,KR-90,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15749-46-9,W-181,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15749-54-9,PD-101,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15749-66-3,P-33,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15749-81-2,ND-149,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15751-59-4,Y-92,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15751-77-6,ZR-93,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15751-81-2,XE-138,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-32-8,SB-126,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-32-8(m),SB-126M,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-41-9,FR-221,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-57-7,PO-213,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-58-8,PO-216,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15756-98-6,FR-223,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15757-87-6,CM-243,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15757-87-6(+D),CM-243+D,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15757-90-1,CM-246,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15758-29-9,CS-138,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15758-32-4,CM-247,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15758-33-5,CM-248,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15758-35-7,RU-97,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15759-35-0,TC-97,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15759-35-0(m),TC-97M,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15759-55-4,TB-158,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15760-04-0,AG-111,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15765-31-8,PROMETHIUM-149,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15766-00-4,SM-153,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15766-25-3,NP-238,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15766-50-4,OS-185,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15776-19-9,BI-206,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15776-20-2,BI-213,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15816-77-0,PB-211,recognized,True,False,False,False,False,False,False,False,False,False,False,False
1582-09-8,TRIFLURALIN,suspected,True,True,True,True,True,True,False,False,False,True,False,True
15832-50-5,SN-126,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15840-01-4,DY-166,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15840-13-8,ER-169,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15862-07-4,"2,4,5-TRICHLOROBIPHENYL (PCB-29)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
15929-23-4,C-15,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15930-94-6,Zinc chromate hydroxide,suspected,True,False,False,False,False,True,True,False,False,False,True,True
1596-84-5,DAMINOZIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15968-05-5,"2,2',6,6'-TETRACHLOROBIPHENYL (PCB-54)",recognized,True,False,True,False,False,False,False,False,False,False,False,False
15972-60-8,ALACHLOR,recognized,True,False,False,False,False,False,False,False,False,False,False,False
15972-60-8,ALACHLOR,suspected,False,True,True,True,False,True,True,False,False,False,False,True
1600-27-7,MERCURIC ACETATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
16057-77-5,OS-193,recognized,True,False,False,False,False,False,False,False,False,False,False,False
16065-83-1,CHROMIUM (III) COMPOUNDS,suspected,False,False,False,False,False,False,False,False,False,False,True,False
16071-86-6,C.I. DIRECT BROWN 95,recognized,True,False,False,False,False,False,False,False,False,False,False,False
16102-92-4,AMMONIUM COPPER ARSENATE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
1615-80-1,"1,2-DIETHYLHYDRAZINE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
1620-21-9,CHLORCYCLIZINE HYDROCHLORIDE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
16219-75-3,ETHYLIDENE NORBORNENE,suspected,False,False,False,False,False,False,False,False,True,False,False,True
1622-32-8,"ETHANESULFONYL CHLORIDE, 2-CHLORO-",suspected,False,True,False,False,False,False,False,False,False,False,False,False
16316-03-3,KR-89,recognized,True,False,False,False,False,False,False,False,False,False,False,False
16338-97-9,DIALLYLNITROSAMINE,suspected,True,False,False,False,False,False,False,False,False,False,False,False
16338-99-1,N-nitrosomethyl-N-heptylamine,suspected,True,False,False,False,True,False,False,False,False,False,True,False
1634-04-4,METHYL TERT-BUTYL ETHER,suspected,True,False,False,False,True,False,True,False,True,False,True,True
1639-09-4,1-Heptanethiol,suspected,False,False,False,False,False,False,False,False,False,False,True,False
1649-18-9,Azaperone,suspected,False,False,False,False,False,True,False,False,True,False,False,True
165245-51-2,Aroclor 1250,recognized,True,False,True,False,False,False,False,False,False,False,False,False
16543-55-8,N-NITROSONORNICOTINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
16543-55-8,N-NITROSONORNICOTINE,suspected,False,False,False,False,True,False,False,False,False,False,True,True
16561-29-8,PHORBOL MYRISTATE ACETATE,suspected,False,False,False,False,True,False,False,False,False,False,True,True
16568-02-8,GYROMITRIN (ACETALDEHYDE METHYLFORMYLHYDRAZONE),recognized,True,False,False,False,False,False,False,False,False,False,False,False
